# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	6880
#@/user_id	ISuthRain
tong ming 	同名	c=1 d=0.909373 t=6880
tong shi 	同是	c=1 d=0.117655 t=6880
tong xun 	通訊	c=5 d=1.37395 t=6880
tong yi 	同意	c=1 d=0.548812 t=6880
tong yi ge 	同一個	c=2 d=0.776052 t=6880
tong zhi 	通知	c=2 d=0.543836 t=6880
tong zhuang shui 	桶裝水	c=1 d=0.10383 t=6880
tou 	頭	c=2 d=0.010906 t=6880
tou ming du 	透明度	c=1 d=0.704688 t=6880
tou teng 	頭疼	c=3 d=0.615697 t=6880
tou wen jian 	頭文件	c=11 d=1.46446 t=6880
tou xiang 	頭像	c=1 d=0.585669 t=6880
tou xiao 	偷笑	c=2 d=0.0608495 t=6880
tou zhe le 	偷着樂	c=0 d=0.0631284 t=6880
tou zhe le ba ni 	偷着樂吧你	c=1 d=0.634448 t=6880
tou zi 	投資	c=1 d=0.637628 t=6880
tu 	吐	c=2 d=0.373439 t=6880
tu 	圖	c=2 d=0.523621 t=6880
tu biao 	圖標	c=7 d=1.2984 t=6880
tu pian 	圖片	c=1 d=0.390628 t=6880
tu ran 	突然	c=1 d=0.0898153 t=6880
tu sheng tu chang 	土生土長	c=1 d=0.0124629 t=6880
tui 	推	c=1 d=0.831104 t=6880
tui chu 	退出	c=2 d=0.420123 t=6880
tui jian 	推薦	c=3 d=0.513503 t=6880
tui te 	推特	c=1 d=0.0102549 t=6880
tui tuo 	推脫	c=1 d=0.0102037 t=6880
tun 	吞	c=1 d=0.0116786 t=6880
tuo 	拖	c=1 d=0.0578443 t=6880
tuo 	脫	c=3 d=0.62698 t=6880
tuo gou 	脫鉤	c=1 d=0.396531 t=6880
tuo yuan 	橢圓	c=2 d=0.50824 t=6880
wa 	挖	c=1 d=0.204948 t=6880
wa li 	瓦礫	c=0 d=0.0276651 t=6880
wan 	完	c=1 d=0.00895987 t=6880
wan 	晚	c=2 d=0.583216 t=6880
wan 	玩	c=1 d=0.133989 t=6880
wan 	萬	c=19 d=3.71016 t=6880
wan e 	萬惡	c=1 d=0.99005 t=6880
wan quan 	完全	c=3 d=1.02416 t=6880
wan shang 	晚上	c=1 d=0.12938 t=6880
wang 	往	c=5 d=1.34054 t=6880
wang 	王	c=2 d=0.865022 t=6880
wang 	網	c=6 d=0.632579 t=6880
wang luo 	網絡	c=3 d=0.256345 t=6880
wang ye 	網頁	c=4 d=1.71932 t=6880
wang zhan 	網站	c=5 d=0.354534 t=6880
wang zhe 	王者	c=2 d=0.085435 t=6880
wang zhe rong yao 	王者榮耀	c=1 d=0.33454 t=6880
wang zhi 	網址	c=2 d=0.453845 t=6880
wei 	威	c=1 d=0.0547488 t=6880
wei 	爲	c=5 d=0.99005 t=6880
wei ao hui 	爲懊悔	c=1 d=0.114178 t=6880
wei ci 	爲此	c=1 d=0.481909 t=6880
wei gui 	違規	c=1 d=0.932394 t=6880
wei ji fen 	微積分	c=1 d=0.878095 t=6880
wei lai 	未來	c=4 d=0.941765 t=6880
wei ruan 	微軟	c=2 d=1.53995 t=6880
wei ruan ya hei 	微軟雅黑	c=1 d=0.733447 t=6880
wei shen me 	爲什麼	c=13 d=1.29773 t=6880
wei shu 	位數	c=1 d=0.729789 t=6880
wei xian 	危險	c=2 d=0.697676 t=6880
wei xin 	微信	c=5 d=0.438368 t=6880
wei ye 	偉業	c=1 d=0.0277367 t=6880
wei zhi 	位置	c=5 d=1.17101 t=6880
wen 	問	c=2 d=0.656241 t=6880
wen 	文	c=1 d=0.0675424 t=6880
wen 	穩	c=1 d=0.036334 t=6880
wen de 	問得	c=1 d=0.878095 t=6880
wen hao 	問好	c=1 d=0.045502 t=6880
wen jian 	文件	c=28 d=4.17013 t=6880
wen jian jia 	文件夾	c=2 d=0.867946 t=6880
wen ni zi ji 	問你自己	c=1 d=0.557106 t=6880
wen nuan 	溫暖	c=1 d=0.65377 t=6880
wen ti 	問題	c=15 d=2.55248 t=6880
wen ti la 	問題啦	c=1 d=0.20089 t=6880
wen xing 	溫馨	c=1 d=0.818731 t=6880
wen xue 	文學	c=1 d=0.421052 t=6880
wen yi xia 	問一下	c=1 d=0.316637 t=6880
wen zhang 	文章	c=1 d=0.0728029 t=6880
wo 	我	c=192 d=9.21398 t=6880
wo ai 	我愛	c=0 d=0.290689 t=6880
wo ai men 	我愛們	c=1 d=1 t=6880
wo ai ni men 	我愛你們	c=3 d=1.8883 t=6880
wo ai ni men yo 	我愛你們喲	c=2 d=1.97516 t=6880
wo ai ni men you 	我愛你們有	c=1 d=0.272532 t=6880
wo an zhuang 	我安裝	c=1 d=0.00486835 t=6880
wo bi 	我比	c=1 d=0.398519 t=6880
wo bu guan 	我不管	c=1 d=0.995012 t=6880
wo bu shi 	我不是	c=1 d=0.0051953 t=6880
wo bu zhi dao 	我不知道	c=3 d=0.421052 t=6880
wo cao 	我操	c=1 d=0.174645 t=6880
wo de 	我的	c=9 d=2.11941 t=6880
wo er fu 	沃爾夫	c=0 d=0.00507928 t=6880
wo er fu ao hong 	沃爾夫熬宏	c=1 d=0.0510474 t=6880
wo gan jiao 	我感覺	c=1 d=0.494109 t=6880
wo hen 	我很	c=1 d=0.131994 t=6880
wo jie shou 	我接受	c=1 d=0.759572 t=6880
wo jin 	握緊	c=0 d=0.0193013 t=6880
wo jin jiu bian 	握緊就變	c=1 d=0.19398 t=6880
wo jin tian 	我今天	c=1 d=0.496585 t=6880
wo men 	我們	c=4 d=0.762281 t=6880
wo men zhen de 	我們真的	c=1 d=0.612626 t=6880
wo shi 	我是	c=4 d=0.845161 t=6880
wo shuo 	我說	c=2 d=0.69711 t=6880
wo ye 	我也	c=1 d=0.265803 t=6880
wo yi jing 	我已經	c=1 d=0.618783 t=6880
wo yi zhi 	我一直	c=1 d=0.522046 t=6880
wo zhen de 	我真的	c=1 d=0.524663 t=6880
wo zhi dao 	我知道	c=1 d=0.965605 t=6880
wo zi ji 	我自己	c=1 d=0.0124007 t=6880
wu 	武	c=1 d=1 t=6855
wu 	無	c=1 d=0.247833 t=6880
wu di 	無敵	c=2 d=1.00069 t=6880
wu fa 	無法	c=8 d=1.62803 t=6880
wu liao 	無聊	c=1 d=0.174645 t=6880
wu pin 	物品	c=3 d=1.03703 t=6880
wu qiong wu jin 	無窮無盡	c=1 d=0.421052 t=6880
wu san 	無三	c=1 d=0.782705 t=6880
wu suo wei 	無所謂	c=1 d=0.436049 t=6880
wu xu 	無序	c=2 d=0.00850722 t=6880
wu yan 	無言	c=1 d=0.0130365 t=6880
wu yi fan 	吳亦凡	c=1 d=0.109154 t=6880
xi 	洗	c=2 d=0.148932 t=6880
xi 	璽	c=2 d=0.373527 t=6880
xi guan 	習慣	c=1 d=0.0146253 t=6880
xi huan 	喜歡	c=3 d=0.266572 t=6880
xi lie 	系列	c=1 d=0.431711 t=6880
xi mei 	禧妹	c=1 d=0.331211 t=6880
xi ni xi 	西尼西	c=1 d=0.00609675 t=6880
xi que 	稀缺	c=1 d=0.346456 t=6880
xi tong 	系統	c=4 d=0.0471026 t=6880
xi wang 	希望	c=12 d=0.888907 t=6880
xi xi shui 	洗洗睡	c=1 d=0.0205478 t=6880
xi yi 	西醫	c=1 d=0.810584 t=6880
xi yi fu 	洗衣服	c=1 d=0.814647 t=6880
xi yi ji 	洗衣機	c=1 d=0.179964 t=6880
xi zao 	洗澡	c=1 d=0.118245 t=6880
xia 	下	c=9 d=0.907986 t=6880
xia ban 	下班	c=1 d=0.105928 t=6880
xia bu le 	下不了	c=1 d=0.00918669 t=6880
xia ci 	下次	c=1 d=0.193013 t=6880
xia ge 	下個	c=2 d=0.391904 t=6880
xia hua xian 	下劃線	c=1 d=0.794534 t=6880
xia lai 	下來	c=1 d=0.305746 t=6880
xia luo te 	夏洛特	c=1 d=0.313486 t=6880
xia mian 	下面	c=1 d=0.172907 t=6880
xia qu 	下去	c=1 d=0.0584257 t=6880
xia ren 	嚇人	c=1 d=0.256661 t=6880
xia ri 	夏日	c=1 d=0.873716 t=6880
xia wu 	下午	c=1 d=0.367879 t=6880
xia xian 	下線	c=1 d=0.275271 t=6880
xia yan 	瞎眼	c=1 d=0.158025 t=6880
xia yi 	下移	c=1 d=0.316637 t=6880
xia yi ge 	下一個	c=1 d=0.105928 t=6880
xia yu 	下雨	c=1 d=0.207008 t=6880
xia zai 	下載	c=9 d=2.35332 t=6880
xia zhou wu 	下週五	c=1 d=0.591555 t=6880
xian 	先	c=3 d=0.791318 t=6880
xian 	嫌	c=1 d=0.318224 t=6880
xian 	現	c=1 d=0.0776922 t=6880
xian 	閒	c=2 d=0.877197 t=6880
xian fa 	憲法	c=1 d=0.460704 t=6880
xian feng 	先鋒	c=2 d=0.313527 t=6880
xian gou 	限購	c=1 d=0.499074 t=6880
xian qi 	嫌棄	c=1 d=0.496585 t=6880
xian shang 	線上	c=1 d=0.125556 t=6880
xian shang ka 	線上卡	c=1 d=0.565525 t=6880
xian shang kan 	線上看	c=6 d=3.24124 t=6880
xian shang lai 	先上來	c=1 d=0.124307 t=6880
xian shi 	顯示	c=21 d=4.80198 t=6880
xian shi qi 	顯示器	c=1 d=0.143704 t=6880
xian yu 	限於	c=1 d=1 t=6849
xian zai 	現在	c=35 d=2.63734 t=6880
xian zhi 	限制	c=1 d=0.458406 t=6880
xiang 	像	c=9 d=0.559361 t=6880
xiang 	想	c=16 d=1.29623 t=6880
xiang 	相	c=2 d=1.70431 t=6880
xiang 	箱	c=1 d=0.562705 t=6880
xiang 	鄉	c=1 d=0.238115 t=6880
xiang 	香	c=1 d=0.687289 t=6880
xiang ba 	想把	c=2 d=1.95072 t=6880
xiang dang yu 	相當於	c=1 d=0.33454 t=6880
xiang de 	想得	c=1 d=0.126818 t=6880
xiang dui 	相對	c=1 d=0.357007 t=6880
xiang fa 	想法	c=3 d=0.0632918 t=6880
xiang gang 	香港	c=8 d=0.207583 t=6880
xiang guan 	相關	c=3 d=1.08395 t=6880
xiang guo 	想過	c=1 d=0.0539337 t=6880
xiang mu 	項目	c=11 d=0.979914 t=6880
xiang ni 	像你	c=0 d=0.0677057 t=6880
xiang ni yi yang 	像你一樣	c=1 d=0.680451 t=6880
xiang qi lai 	想起來	c=1 d=0.313486 t=6880
xiang shi 	像是	c=1 d=0.379083 t=6880
xiang shou 	享受	c=1 d=0.0132336 t=6880
xiang si 	相似	c=1 d=0.895834 t=6880
xiang wen 	想問	c=1 d=0.0765355 t=6880
xiang wen xia 	想問下	c=1 d=0.0025415 t=6880
xiang xi 	詳細	c=1 d=0.373439 t=6880
xiang xiang 	想想	c=1 d=0.778801 t=6880
xiang yao 	想要	c=6 d=0.453845 t=6880
xiang zhe 	想着	c=1 d=0.00856561 t=6880
xiang zheng 	象徵	c=1 d=0.425283 t=6880
xiang zhou 	香洲	c=1 d=0.0773047 t=6880
xiao 	小	c=4 d=1.71492 t=6880
xiao 	校	c=1 d=0.814647 t=6880
xiao 	笑	c=1 d=0.88692 t=6880
xiao hei 	小黑	c=5 d=1.46492 t=6880
xiao ji chang 	小機場	c=1 d=1 t=6879
xiao xiao 	小小	c=0 d=0.0637628 t=6880
xiao xiao di 	小小弟	c=1 d=0.640824 t=6880
xiao xin 	小心	c=1 d=0.0531307 t=6880
xiao yi zi 	小姨子	c=1 d=0.588605 t=6880
xiao yuan 	校園	c=1 d=0.0200405 t=6880
xie 	些	c=4 d=0.422643 t=6880
xie 	寫	c=13 d=1.02221 t=6880
xie ba 	寫吧	c=1 d=0.0977834 t=6880
xie bu 	寫不	c=0 d=0.02334 t=6880
xie bu lai 	寫不來	c=1 d=0.23457 t=6880
xie cuo 	寫錯	c=1 d=0.715338 t=6880
xie de 	寫的	c=1 d=0.680451 t=6880
xie dian 	寫點	c=1 d=0.0724398 t=6880
xie fa 	寫法	c=2 d=0.877855 t=6880
xie shang 	寫上	c=1 d=0.29523 t=6880
xie xie 	謝謝	c=11 d=1.51133 t=6880
xie xie ei 	謝謝誒	c=3 d=1.41703 t=6880
xie yi 	協議	c=3 d=1.24075 t=6880
xin 	信	c=1 d=0.873716 t=6880
xin 	新	c=4 d=0.594358 t=6880
xin ci 	新詞	c=1 d=0.99005 t=6880
xin de 	新的	c=1 d=0.0212797 t=6880
xin fan 	心煩	c=1 d=0.600496 t=6880
xin ku 	辛苦	c=1 d=0.683861 t=6880
xin ku le 	辛苦了	c=1 d=0.763379 t=6880
xin qing 	心情	c=1 d=0.204948 t=6880
xin ren 	新人	c=1 d=0.519442 t=6880
xin shi dai 	新時代	c=2 d=0.0340446 t=6880
xin wei lai 	新未來	c=1 d=0.402524 t=6880
xin xi 	信息	c=2 d=0.0120144 t=6880
xin xi hua 	信息化	c=1 d=0.0128424 t=6880
xin xu 	心虛	c=1 d=0.215364 t=6880
xing 	型	c=1 d=0.113608 t=6880
xing 	行	c=2 d=0.29608 t=6880
xing ming 	姓名	c=2 d=0.520583 t=6880
xing qi wu 	星期五	c=1 d=0.145876 t=6880
xiong di 	兄弟	c=1 d=0.00189223 t=6880
xiu gai 	修改	c=2 d=0.19076 t=6880
xu 	徐	c=2 d=1.8097 t=6880
xu lie 	序列	c=3 d=0.79976 t=6880
xu qiu 	需求	c=5 d=0.873716 t=6880
xu yao 	需要	c=3 d=0.770749 t=6880
xuan 	玄	c=1 d=0.271173 t=6880
xuan 	選	c=1 d=0.113042 t=6880
xuan ci 	選詞	c=1 d=0.960789 t=6880
xuan fu 	懸浮	c=1 d=0.108609 t=6880
xuan xiang 	選項	c=2 d=0.323033 t=6880
xuan xue 	玄學	c=1 d=0.227638 t=6880
xuan ze 	選擇	c=2 d=0.315058 t=6880
xue 	學	c=2 d=0.531919 t=6880
xue 	雪	c=2 d=1.14816 t=6880
xue gao 	雪糕	c=1 d=0.240508 t=6880
xue hui 	學會	c=1 d=0.0320647 t=6880
xue xi 	學習	c=5 d=0.558196 t=6880
ya 	呀	c=2 d=0.5348 t=6880
ya hei 	雅黑	c=3 d=2.28442 t=6880
ya kou 	啞口	c=1 d=0.0129715 t=6880
ya po 	壓迫	c=1 d=0.451581 t=6880
ya zha 	壓榨	c=1 d=0.453845 t=6880
yan 	眼	c=2 d=1.54542 t=6880
yan 	言	c=1 d=0.0284388 t=6880
yan biao qing 	眼表情	c=1 d=1 t=6880
yan chi 	延遲	c=7 d=1.07374 t=6880
yan jing 	眼鏡	c=3 d=1.98784 t=6880
yan jing bu 	眼鏡布	c=1 d=0.65377 t=6880
yan jing dian 	眼鏡店	c=1 d=0.722527 t=6880
yan jiu 	研究	c=2 d=0.0328978 t=6880
yan jiu yan jiu 	研究研究	c=2 d=0.7363 t=6880
yan se 	顏色	c=1 d=1 t=6880
yan shai 	顏色	c=1 d=0.162838 t=6880
yan shi 	延時	c=1 d=1 t=6820
yang 	楊	c=1 d=0.302704 t=6880
yang 	樣	c=3 d=0.133949 t=6880
yang 	陽	c=1 d=0.657047 t=6880
yang 	養	c=2 d=0.266506 t=6880
yang pin 	樣品	c=1 d=0.771052 t=6880
yang qian hua 	楊千嬅	c=1 d=0.307279 t=6880
yao 	要	c=34 d=2.42054 t=6880
yao bu yao 	要不要	c=1 d=0.00470091 t=6880
yao me 	要麼	c=1 d=0.380983 t=6880
yao qiu 	要求	c=1 d=0.909373 t=6880
yao qu 	要去	c=1 d=0.357007 t=6880
yao shen 	搖身	c=1 d=0.151829 t=6880
yao shi 	要是	c=4 d=0.309172 t=6880
yao shi 	鑰匙	c=1 d=0.0555762 t=6880
ye 	也	c=15 d=2.28077 t=6880
ye 	夜	c=1 d=0.416862 t=6880
ye bu duo 	也不多	c=1 d=0.00427488 t=6880
ye bu shi 	也不是	c=1 d=0.0203434 t=6880
ye bu yao 	也不要	c=1 d=0.585669 t=6880
ye jing 	液晶	c=1 d=0.932394 t=6880
ye jue de 	也覺得	c=1 d=0.810584 t=6880
ye ke neng 	也可能	c=1 d=0.00701293 t=6880
ye lai bu ji 	也來不及	c=1 d=0.436049 t=6880
ye neng 	也能	c=2 d=0.0057417 t=6880
ye qu 	也去	c=1 d=0.04573 t=6880
ye shi 	也是	c=11 d=2.32913 t=6880
ye xing 	也行	c=0 d=0.00884781 t=6880
ye xing le 	也行了	c=1 d=0.0889216 t=6880
ye yao 	也要	c=3 d=0.884581 t=6880
ye yi yang 	也一樣	c=1 d=0.063609 t=6880
yi 	一	c=5 d=1.27272 t=6880
yi 	以	c=1 d=0.0475963 t=6880
yi 	依	c=1 d=0.694197 t=6880
yi 	已	c=1 d=0.0958472 t=6880
yi 	易	c=3 d=1.28685 t=6880
yi ban 	一半	c=1 d=0.524663 t=6880
yi ban 	一般	c=1 d=0.371577 t=6880
yi bi 	一筆	c=0 d=0.00175975 t=6880
yi bu 	一步	c=1 d=0.543351 t=6880
yi cha 	一查	c=1 d=0.941765 t=6880
yi chang 	一場	c=1 d=0.0126512 t=6880
yi dan 	一旦	c=1 d=0.0471227 t=6880
yi dian 	一點	c=2 d=0.298197 t=6880
yi dian ban 	一點半	c=1 d=0.427415 t=6880
yi ding 	一定	c=3 d=0.965605 t=6880
yi dong 	移動	c=1 d=0.0953692 t=6880
yi duo 	一多	c=1 d=1 t=6880
yi fang 	一方	c=1 d=0.186374 t=6880
yi fen 	一份	c=1 d=0.00433948 t=6880
yi fu 	衣服	c=2 d=0.149679 t=6880
yi ge 	一個	c=11 d=1.39219 t=6880
yi hou 	以後	c=3 d=0.753045 t=6880
yi huo 	易貨	c=1 d=0.0478349 t=6880
yi jing 	一經	c=1 d=0.00621991 t=6880
yi jing 	已經	c=16 d=1.72833 t=6880
yi ke 	一顆	c=1 d=0.56836 t=6880
yi lai 	依賴	c=1 d=0.657047 t=6880
yi liang ge 	一兩個	c=1 d=0.179066 t=6880
yi lu 	一路	c=0 d=0.0687289 t=6880
yi lu si 	一路斯	c=1 d=0.690734 t=6880
yi pi 	一批	c=0 d=0.0704688 t=6880
yi pi ren 	一批人	c=1 d=0.70822 t=6880
yi qi 	一起	c=1 d=0.242926 t=6880
yi qian 	一千	c=1 d=0.0403566 t=6880
yi qian 	以前	c=2 d=1.07798 t=6880
yi qie 	一切	c=2 d=0.389645 t=6880
yi qun 	一羣	c=1 d=0.396531 t=6880
yi ran 	依然	c=2 d=0.640824 t=6880
yi sheng 	一生	c=3 d=1.04127 t=6880
yi sheng zhi di 	一生之敵	c=1 d=1 t=6880
yi shou 	一手	c=1 d=0.104874 t=6880
yi si 	意思	c=9 d=1.60699 t=6880
yi tian 	一天	c=1 d=0.1764 t=6880
yi wan 	億萬	c=1 d=0.951229 t=6880
yi wei 	以爲	c=1 d=0.0742736 t=6880
yi wei 	意味	c=3 d=0.752014 t=6880
yi wei zhe 	意味着	c=1 d=0.0599047 t=6880
yi xia 	一下	c=5 d=0.962097 t=6880
yi xia wu 	一下午	c=1 d=0.941765 t=6880
yi xiao shi 	一小時	c=1 d=0.245367 t=6880
yi xie 	一些	c=1 d=0.0381969 t=6880
yi yang 	一樣	c=4 d=0.251038 t=6880
yi yi 	意義	c=1 d=0.362402 t=6880
yi you 	已有	c=1 d=0.843665 t=6880
yi zheng 	伊正	c=1 d=0.110251 t=6880
yi zhi 	一直	c=8 d=1.65169 t=6880
yin 	銀	c=1 d=0.298197 t=6880
yin hang 	銀行	c=1 d=0.148823 t=6880
yin jiao 	引腳	c=1 d=0.822835 t=6880
yin mou 	陰謀	c=2 d=0.478624 t=6880
yin shi 	飲食	c=1 d=0.99005 t=6880
yin si 	隱私	c=1 d=0.00606634 t=6880
yin wei 	因爲	c=5 d=0.826959 t=6880
yin yang guai qi 	陰陽怪氣	c=1 d=0.588605 t=6880
yin yue 	音樂	c=1 d=0.985112 t=6880
ying 	英	c=1 d=0.15259 t=6880
ying dao li 	硬道理	c=1 d=0.341298 t=6880
ying gai 	應該	c=11 d=1.34519 t=6880
ying jian 	硬件	c=4 d=1.62101 t=6880
ying jie 	迎接	c=1 d=0.0152985 t=6880
ying li 	盈利	c=3 d=1.01335 t=6880
ying she 	映射	c=5 d=1.77218 t=6880
ying wen 	英文	c=7 d=2.95052 t=6880
ying xiang 	影響	c=2 d=0.554377 t=6880
ying yong 	應用	c=2 d=0.892249 t=6880
ying yu 	英語	c=4 d=0.282397 t=6880
yo 	喲	c=0 d=0.0995012 t=6880
yong 	用	c=45 d=3.01166 t=6880
yong bi 	用幣	c=1 d=1 t=6880
yong dao 	用到	c=1 d=0.00543443 t=6880
yong guo 	用過	c=2 d=0.336216 t=6880
yong hu ming 	用戶名	c=2 d=0.517106 t=6880
yong le 	用了	c=1 d=1 t=6864
yong ni 	用你	c=1 d=0.744532 t=6880
yong wo 	用我	c=1 d=0.429557 t=6880
yong you 	擁有	c=1 d=0.680451 t=6880
yong yuan 	永遠	c=1 d=0.0337087 t=6880
you 	又	c=15 d=1.46767 t=6880
you 	友	c=2 d=0.742173 t=6880
you 	有	c=50 d=3.10706 t=6880
you ba 	有吧	c=1 d=0.179066 t=6880
you bei wu huan 	有備無患	c=1 d=0.22313 t=6880
you bi yao 	有必要	c=1 d=0.481909 t=6880
you bu 	又不	c=1 d=0.196912 t=6880
you bu shi 	又不是	c=2 d=0.927743 t=6880
you bu zhi chi 	又不支持	c=1 d=0.00402593 t=6880
you bu zhi dao 	又不知道	c=1 d=0.514274 t=6880
you dao li 	有道理	c=1 d=0.346456 t=6880
you de 	有的	c=1 d=0.110803 t=6880
you dian 	有點	c=3 d=1.02375 t=6880
you e 	又餓	c=0 d=0.0447088 t=6880
you e le 	又餓了	c=1 d=0.449329 t=6880
you ge 	有個	c=5 d=0.777992 t=6880
you hen jiu 	有很久	c=1 d=0.97531 t=6880
you hua 	優化	c=1 d=0.0432828 t=6880
you jian 	右鍵	c=5 d=1.36977 t=6880
you jian 	郵件	c=1 d=0.0116203 t=6880
you le 	有了	c=2 d=0.588605 t=6880
you mei you 	有沒有	c=6 d=0.557189 t=6880
you qian 	有錢	c=2 d=0.587274 t=6880
you qiang 	有牆	c=1 d=0.0141223 t=6880
you ren 	有人	c=3 d=0.850576 t=6880
you shi 	又是	c=2 d=0.186362 t=6880
you shi 	有時	c=1 d=0.40657 t=6880
you tui jian 	有推薦	c=1 d=0.217621 t=6880
you wen ti 	有問題	c=1 d=0.180866 t=6880
you xi 	遊戲	c=1 d=1 t=6880
you xiang 	郵箱	c=2 d=0.76725 t=6880
you xiu 	優秀	c=2 d=0.0621347 t=6880
you yi ge 	有一個	c=1 d=0.071719 t=6880
you yi jian 	有意見	c=1 d=0.447088 t=6880
you yi shuo yi 	有一說一	c=1 d=0.423162 t=6880
you zai na 	有在哪	c=1 d=0.744532 t=6880
you zhe ge 	有這個	c=1 d=0.00386807 t=6880
you zhe xie 	有這些	c=1 d=0.0437178 t=6880
yu 	於	c=1 d=0.99005 t=6880
yu 	與	c=4 d=0.882497 t=6880
yu 	魚	c=3 d=1.15682 t=6880
yu fa 	語法	c=2 d=1.01863 t=6880
yu ji 	預計	c=1 d=0.436049 t=6880
yu jian 	預見	c=1 d=0.0675424 t=6880
yu lan 	預覽	c=1 d=0.0505395 t=6880
yu men 	鬱悶	c=2 d=0.664705 t=6880
yu san 	雨傘	c=1 d=0.210136 t=6880
yu shu 	餘數	c=1 d=0.946485 t=6880
yu weng de li 	漁翁得利	c=1 d=0.0572688 t=6880
yu yan 	語言	c=9 d=2.62119 t=6880
yu zhou 	宇宙	c=1 d=0.427415 t=6880
yuan 	元	c=2 d=0.0773569 t=6880
yuan 	冤	c=1 d=0.26054 t=6880
yuan 	圓	c=2 d=0.523718 t=6880
yuan 	遠	c=1 d=0.145876 t=6880
yuan bu yuan yi 	願不願意	c=1 d=0.0584257 t=6880
yuan fen 	緣分	c=1 d=0.0320647 t=6880
yuan lai 	原來	c=1 d=0.0434998 t=6880
yuan li tu 	原理圖	c=2 d=0.891901 t=6880
yuan ma 	源碼	c=1 d=0.00657159 t=6880
yuan tou 	源頭	c=1 d=0.0623495 t=6880
yuan wen 	原文	c=1 d=0.331211 t=6880
yuan yi 	願意	c=3 d=0.537752 t=6880
yuan yin 	原因	c=2 d=0.932394 t=6880
yuan zi 	原子	c=1 d=0.379083 t=6880
yuan zui 	原罪	c=2 d=0.0821631 t=6880
yue 	月	c=9 d=1.02178 t=6880
yue 	越	c=1 d=0.0105672 t=6880
yue di 	月底	c=1 d=0.0301974 t=6880
yue hao 	越好	c=1 d=0.292293 t=6880
yue nan 	越南	c=1 d=0.904837 t=6880
yue shao 	越少	c=1 d=0.286505 t=6880
yue yu 	粵語	c=4 d=0.995012 t=6880
yun 	雲	c=2 d=0.462546 t=6880
yun qi 	運氣	c=1 d=0.324652 t=6880
yun ying shang 	運營商	c=2 d=0.259545 t=6880
yun zhuan 	運轉	c=1 d=0.00163682 t=6880
za 	咋	c=2 d=0.366045 t=6880
za ban 	咋辦	c=1 d=0.0497871 t=6880
za men 	咱們	c=1 d=0.609571 t=6880
zai 	再	c=7 d=1.03259 t=6880
zai 	在	c=43 d=3.81572 t=6880
zai ge zai wu 	載歌載舞	c=1 d=0.186374 t=6880
zai huo 	災禍	c=1 d=0.856415 t=6880
zai na 	在哪	c=3 d=0.624393 t=6880
zai zhe 	在這	c=1 d=0.57695 t=6880
zao 	早	c=2 d=0.229416 t=6880
zao gao 	糟糕	c=1 d=0.166127 t=6880
ze 	澤	c=1 d=0.153355 t=6880
zen me 	怎麼	c=56 d=6.24567 t=6880
zen me ban 	怎麼辦	c=1 d=0.423162 t=6880
zen me shuo 	怎麼說	c=1 d=0.360595 t=6880
zen me yang 	怎麼樣	c=6 d=0.879446 t=6880
zen me yong 	怎麼用	c=9 d=0.357259 t=6880
zeng 	增	c=1 d=0.246597 t=6880
zha 	炸	c=1 d=0.0221482 t=6880
zha lie 	炸裂	c=1 d=0.83527 t=6880
zhai 	窄	c=1 d=0.431711 t=6880
zhan 	佔	c=1 d=0.666977 t=6880
zhan zheng 	戰爭	c=1 d=0.412714 t=6880
zhang 	帳	c=1 d=0.364219 t=6880
zhang 	張	c=1 d=0.321422 t=6880
zhang dan 	賬單	c=2 d=0.384812 t=6880
zhang guo rong 	張國榮	c=1 d=0.318224 t=6880
zhang hao 	帳號	c=8 d=2.85912 t=6880
zhao 	兆	c=3 d=0.685229 t=6880
zhao 	找	c=12 d=2.48156 t=6880
zhao 	趙	c=1 d=0.909373 t=6880
zhao bu dao 	找不到	c=2 d=0.533321 t=6880
zhao dao 	找到	c=3 d=0.998884 t=6880
zhe 	着	c=5 d=0.755784 t=6880
zhe 	者	c=0 d=0.0612626 t=6880
zhe 	這	c=18 d=1.60597 t=6880
zhe ci 	這次	c=2 d=0.30578 t=6880
zhe die 	摺疊	c=7 d=0.783457 t=6880
zhe ge 	這個	c=32 d=2.11838 t=6880
zhe ju 	這句	c=2 d=1.54597 t=6880
zhe li 	這裏	c=7 d=1.0634 t=6880
zhe liang ge 	這兩個	c=1 d=0.744532 t=6880
zhe me 	這麼	c=4 d=0.569522 t=6880
zhe ming zi 	這名字	c=1 d=0.56836 t=6880
zhe mo 	折磨	c=1 d=0.369723 t=6880
zhe qun 	這羣	c=1 d=0.873716 t=6880
zhe shi 	這是	c=5 d=1.03134 t=6880
zhe shi zhen de 	這是真的	c=1 d=0.97531 t=6880
zhe teng 	折騰	c=1 d=0.0197421 t=6880
zhe wang zhan 	這網站	c=1 d=0.060205 t=6880
zhe xie 	這些	c=6 d=0.744728 t=6880
zhe yang 	這樣	c=9 d=0.965605 t=6880
zhe zhong 	這種	c=2 d=0.243624 t=6880
zhen 	珍	c=3 d=0.505974 t=6880
zhen 	真	c=10 d=0.790447 t=6880
zhen bei 	真被	c=2 d=0.782705 t=6880
zhen de 	真的	c=30 d=4.49734 t=6880
