# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	7235
#@/user_id	ISuthRain
yu shu 	餘數	c=1 d=0.946485 t=7235
yu weng de li 	漁翁得利	c=1 d=0.0572688 t=7235
yu yan 	語言	c=10 d=2.62119 t=7235
yu zhou 	宇宙	c=1 d=0.427415 t=7235
yuan 	元	c=2 d=0.0773569 t=7235
yuan 	冤	c=1 d=0.26054 t=7235
yuan 	原	c=1 d=1 t=6968
yuan 	圓	c=2 d=0.523718 t=7235
yuan 	遠	c=1 d=0.145876 t=7235
yuan bu yuan yi 	願不願意	c=1 d=0.0584257 t=7235
yuan fen 	緣分	c=1 d=0.0320647 t=7235
yuan lai 	原來	c=1 d=0.0434998 t=7235
yuan li tu 	原理圖	c=2 d=0.891901 t=7235
yuan ma 	源碼	c=1 d=0.00657159 t=7235
yuan tou 	源頭	c=1 d=0.0623495 t=7235
yuan wen 	原文	c=1 d=0.331211 t=7235
yuan yi 	願意	c=3 d=0.537752 t=7235
yuan yin 	原因	c=2 d=0.932394 t=7235
yuan zi 	原子	c=1 d=0.379083 t=7235
yuan zui 	原罪	c=2 d=0.0821631 t=7235
yue 	月	c=9 d=1.02178 t=7235
yue 	越	c=1 d=0.0105672 t=7235
yue di 	月底	c=1 d=0.0301974 t=7235
yue hao 	越好	c=1 d=0.292293 t=7235
yue nan 	越南	c=1 d=0.904837 t=7235
yue shao 	越少	c=1 d=0.286505 t=7235
yue yu 	粵語	c=4 d=0.995012 t=7235
yun 	雲	c=2 d=0.462546 t=7235
yun qi 	運氣	c=1 d=0.324652 t=7235
yun ying shang 	運營商	c=2 d=0.259545 t=7235
yun zhuan 	運轉	c=1 d=0.00163682 t=7235
za 	咋	c=2 d=0.366045 t=7235
za ban 	咋辦	c=1 d=0.0497871 t=7235
za men 	咱們	c=1 d=0.609571 t=7235
zai 	再	c=9 d=1.03259 t=7235
zai 	在	c=46 d=3.81572 t=7235
zai ge zai wu 	載歌載舞	c=1 d=0.186374 t=7235
zai huo 	災禍	c=1 d=0.856415 t=7235
zai na 	在哪	c=3 d=0.624393 t=7235
zai zhe 	在這	c=1 d=0.57695 t=7235
zao 	早	c=2 d=0.229416 t=7235
zao gao 	糟糕	c=1 d=0.166127 t=7235
ze 	澤	c=1 d=0.153355 t=7235
zen me 	怎麼	c=56 d=6.24567 t=7235
zen me ban 	怎麼辦	c=1 d=0.423162 t=7235
zen me shuo 	怎麼說	c=1 d=0.360595 t=7235
zen me yang 	怎麼樣	c=8 d=1.12753 t=7235
zen me yong 	怎麼用	c=9 d=0.357259 t=7235
zeng 	增	c=1 d=0.246597 t=7235
zha 	炸	c=1 d=0.0221482 t=7235
zha lie 	炸裂	c=1 d=0.83527 t=7235
zhai 	窄	c=1 d=0.431711 t=7235
zhan 	佔	c=1 d=0.666977 t=7235
zhan tie 	粘貼	c=1 d=1 t=6923
zhan zheng 	戰爭	c=1 d=0.412714 t=7235
zhang 	帳	c=1 d=0.364219 t=7235
zhang 	張	c=1 d=0.321422 t=7235
zhang 	章	c=2 d=1.97531 t=7001
zhang dan 	賬單	c=2 d=0.384812 t=7235
zhang guo rong 	張國榮	c=1 d=0.318224 t=7235
zhang hao 	帳號	c=8 d=2.85912 t=7235
zhao 	兆	c=3 d=0.685229 t=7235
zhao 	找	c=12 d=2.48156 t=7235
zhao 	趙	c=1 d=0.909373 t=7235
zhao bu dao 	找不到	c=3 d=0.781124 t=7235
zhao dao 	找到	c=3 d=0.998884 t=7235
zhe 	着	c=5 d=0.755784 t=7235
zhe 	者	c=0 d=0.0612626 t=7235
zhe 	這	c=21 d=1.60597 t=7235
zhe ci 	這次	c=2 d=0.30578 t=7235
zhe die 	摺疊	c=7 d=0.783457 t=7235
zhe ge 	這個	c=40 d=3.55612 t=7235
zhe ju 	這句	c=2 d=1.54597 t=7235
zhe li 	這裏	c=7 d=1.0634 t=7235
zhe liang ge 	這兩個	c=1 d=0.744532 t=7235
zhe me 	這麼	c=4 d=0.569522 t=7235
zhe ming zi 	這名字	c=1 d=0.56836 t=7235
zhe mo 	折磨	c=1 d=0.369723 t=7235
zhe qun 	這羣	c=1 d=0.873716 t=7235
zhe shi 	這是	c=6 d=1.03134 t=7235
zhe shi zhen de 	這是真的	c=1 d=0.97531 t=7235
zhe teng 	折騰	c=1 d=0.0197421 t=7235
zhe wang zhan 	這網站	c=1 d=0.060205 t=7235
zhe xie 	這些	c=6 d=0.744728 t=7235
zhe yang 	這樣	c=9 d=0.965605 t=7235
zhe zhong 	這種	c=2 d=0.243624 t=7235
zhen 	珍	c=3 d=0.505974 t=7235
zhen 	真	c=10 d=0.790447 t=7235
zhen bei 	真被	c=2 d=0.782705 t=7235
zhen de 	真的	c=30 d=4.49734 t=7235
zhen de lao liu 	真的老六	c=2 d=1.25552 t=7235
zhen de ma 	真的嗎	c=1 d=0.946485 t=7235
zhen dui 	針對	c=0 d=0.00746459 t=7235
zhen dui wo 	針對我	c=1 d=0.07502 t=7235
zhen jia 	真假	c=2 d=0.967387 t=7235
zhen shi 	真實	c=4 d=0.83621 t=7235
zhen shi 	真是	c=4 d=0.615697 t=7235
zhen xiang 	真想	c=0 d=0.0229925 t=7235
zhen xiang na tian 	真想那天	c=1 d=0.231078 t=7235
zhen yao 	真要	c=1 d=0.305746 t=7235
zhen zheng 	真正	c=3 d=0.980199 t=7235
zheng 	正	c=3 d=0.473961 t=7235
zheng ba 	爭霸	c=1 d=0.0564161 t=7235
zheng chang 	正常	c=2 d=0.852782 t=7235
zheng chuan 	正傳	c=1 d=1 t=7079
zheng dian 	正點	c=3 d=0.377192 t=7235
zheng fang 	正方	c=1 d=0.25284 t=7235
zheng fang xing 	正方形	c=1 d=0.254107 t=7235
zheng ge 	整個	c=4 d=0.13999 t=7235
zheng jing 	正經	c=1 d=0.0110536 t=7235
zheng li hao 	整理好	c=1 d=0.222017 t=7235
zheng shi 	正事	c=1 d=0.0415857 t=7235
zheng ti 	整體	c=2 d=0.609571 t=7235
zheng zai 	正在	c=1 d=0.00162866 t=7235
zheng zhong ji 	鄭中基	c=1 d=0.310367 t=7235
zhi 	之	c=3 d=1.97531 t=7235
zhi 	只	c=12 d=2.24414 t=7235
zhi 	致	c=1 d=0.090718 t=7235
zhi 	製	c=1 d=0.546074 t=7235
zhi bo 	直播	c=2 d=0.945123 t=7235
zhi chi 	支持	c=10 d=1.19693 t=7235
zhi dao 	指導	c=2 d=0.266724 t=7235
zhi dao 	知道	c=13 d=1.33007 t=7235
zhi dao zhi dao 	指導指導	c=1 d=0.00151098 t=7235
zhi di 	之敵	c=0 d=0.0995012 t=7235
zhi hou 	之後	c=2 d=0.767738 t=7235
zhi jie 	直接	c=17 d=1.28537 t=7235
zhi lei 	之類	c=6 d=0.740015 t=7235
zhi ming du 	知名度	c=1 d=0.0916297 t=7235
zhi nan 	指南	c=1 d=0.400517 t=7235
zhi neng 	只能	c=2 d=0.0875977 t=7235
zhi qian 	之前	c=16 d=1.57034 t=7235
zhi qian 	值錢	c=1 d=0.509156 t=7235
zhi shao 	至少	c=4 d=0.87151 t=7235
zhi shi 	只是	c=6 d=1.02629 t=7235
zhi shi he 	只適合	c=1 d=0.0518189 t=7235
zhi xing 	執行	c=2 d=1.17596 t=7235
zhi xu 	只需	c=1 d=0.0020396 t=7235
zhi yao 	只要	c=5 d=1.067 t=7235
zhi yi 	之一	c=1 d=0.778801 t=7235
zhi yi 	質疑	c=1 d=0.900325 t=7235
zhi you 	只有	c=3 d=1.05445 t=7235
zhi yuan 	之源	c=1 d=0.995012 t=7235
zhi zai 	只在	c=1 d=0.060205 t=7235
zhi zhe 	指着	c=2 d=0.737123 t=7235
zhi zhu xia 	蜘蛛俠	c=1 d=0.285076 t=7235
zhi zhui qiu 	只追求	c=1 d=0.229925 t=7235
zhi zuo 	製作	c=2 d=0.235935 t=7235
zhong 	中	c=5 d=1.05353 t=7235
zhong 	種	c=7 d=1.45251 t=7235
zhong 	鍾	c=1 d=0.151829 t=7235
zhong dian 	重點	c=2 d=0.525109 t=7235
zhong duan 	終端	c=4 d=0.341298 t=7235
zhong fu 	重複	c=2 d=0.628135 t=7235
zhong guo 	中國	c=4 d=1.00611 t=7235
zhong guo ba 	中國吧	c=1 d=0.357007 t=7235
zhong hua 	中華	c=1 d=0.0558548 t=7235
zhong jiu 	終究	c=1 d=0.985112 t=7235
zhong ju 	中舉	c=1 d=0.256661 t=7235
zhong wen 	中文	c=22 d=4.11702 t=7235
zhong xin 	重新	c=2 d=0.460704 t=7235
zhong yao 	重要	c=1 d=0.0389686 t=7235
zhong ying 	鍾英	c=0 d=0.00547488 t=7235
zhong ying ze 	鍾英澤	c=1 d=0.0550232 t=7235
zhou jie lun 	周杰倫	c=2 d=0.249237 t=7235
zhou kan 	週刊	c=1 d=0.202909 t=7235
zhou wu 	週五	c=0 d=0.0588605 t=7235
zhou xing chi 	周星馳	c=0 d=0.0927743 t=7235
zhou xing chi hai 	周星馳還	c=1 d=0.932394 t=7235
zhu 	主	c=2 d=0.0481465 t=7235
zhu 	住	c=3 d=0.935505 t=7235
zhu 	豬	c=1 d=0.402524 t=7235
zhu ce 	註冊	c=1 d=0.348192 t=7235
zhu ce biao 	註冊表	c=2 d=0.35255 t=7235
zhu da 	豬大	c=2 d=1.26774 t=7235
zhu dao 	主導	c=1 d=0.324652 t=7235
zhu hai 	珠海	c=1 d=0.123687 t=7235
zhu ji 	主機	c=1 d=1 t=7208
zhu rou 	豬肉	c=1 d=0.99005 t=7235
zhu shi 	註釋	c=10 d=2.16492 t=7235
zhu ti 	主題	c=7 d=1.03569 t=7235
zhu wang 	主網	c=6 d=1.01994 t=7235
zhu yao 	主要	c=3 d=0.65377 t=7235
zhu ye 	主頁	c=2 d=1.88872 t=7235
zhu yi 	注意	c=2 d=0.871181 t=7235
zhuan 	轉	c=3 d=0.459977 t=7235
zhuan huan 	轉換	c=4 d=1.25644 t=7235
zhuan ye 	專業	c=1 d=0.00343067 t=7235
zhuan yi 	轉義	c=1 d=1 t=7082
zhuan zhang 	轉賬	c=1 d=0.0200405 t=7235
zhuan zheng 	轉正	c=2 d=0.114024 t=7235
zhuan zheng hou 	轉正後	c=1 d=1 t=7037
zhuang 	裝	c=2 d=0.246794 t=7235
zhuang dao 	撞到	c=1 d=0.715338 t=7235
zhuang tai 	狀態	c=3 d=0.599453 t=7235
zhun bei 	準備	c=4 d=2.32309 t=7235
zhun que 	準確	c=1 d=0.83527 t=7235
zi 	子	c=2 d=0.0497871 t=7235
zi 	梓	c=3 d=0.0504622 t=7235
zi ben 	資本	c=1 d=0.647265 t=7235
zi ben jia 	資本家	c=1 d=0.442639 t=7235
zi chuan 	自傳	c=1 d=0.410656 t=7235
zi dian 	字典	c=2 d=1.99005 t=7235
zi ding yi 	自定義	c=3 d=0.398519 t=7235
zi dong 	自動	c=6 d=1.12071 t=7235
zi fu 	字符	c=2 d=0.943098 t=7235
zi fu chuan 	字符串	c=2 d=0.923116 t=7235
zi ji 	自己	c=23 d=0.951034 t=7235
zi ji de 	自己的	c=1 d=0.0325493 t=7235
zi ji xie 	自己寫	c=1 d=0.090718 t=7235
zi ji yi bi 	自己一筆	c=1 d=0.0176857 t=7235
zi jian 	自建	c=5 d=1.0514 t=7235
zi jue 	自覺	c=1 d=0.244143 t=7235
zi long 	子龍	c=1 d=0.305746 t=7235
zi mu 	字母	c=1 d=0.167797 t=7235
zi ran 	自然	c=2 d=0.338121 t=7235
zi shen 	自身	c=1 d=0.0769192 t=7235
zi shi zhi zhong 	自始至終	c=1 d=0.0209629 t=7235
zi ti 	字體	c=16 d=3.75771 t=7235
zi you 	自由	c=1 d=0.174645 t=7235
zong 	總	c=1 d=0.442639 t=7235
zong gan jiao 	總感覺	c=1 d=0.0448245 t=7235
zou 	走	c=1 d=0.292293 t=7235
zu 	卒	c=1 d=0.0134335 t=7235
zu 	租	c=1 d=0.0168231 t=7235
zu sang 	沮喪	c=1 d=0.00442715 t=7235
zui 	最	c=1 d=0.0833256 t=7235
zui da 	最大	c=1 d=0.037068 t=7235
zui di 	最低	c=1 d=0.70822 t=7235
zui duo 	最多	c=1 d=0.031117 t=7235
zui hao 	最好	c=1 d=0.951229 t=7235
zui hou 	最後	c=5 d=0.664287 t=7235
zui jin 	最近	c=3 d=0.955776 t=7235
zui wei da 	最偉大	c=1 d=0.0096577 t=7235
zui xin 	最新	c=1 d=0.0173355 t=7235
zui zuo bian 	最左邊	c=1 d=0.57695 t=7235
zun xun 	遵循	c=2 d=0.0475137 t=7235
zuo 	作	c=1 d=1 t=7035
zuo 	做	c=15 d=2.19167 t=7235
zuo bu chu lai 	做不出來	c=1 d=0.00484407 t=7235
zuo cai 	做菜	c=1 d=0.079659 t=7235
zuo chu lai 	做出來	c=2 d=0.499074 t=7235
zuo cuo 	做錯	c=1 d=0.416862 t=7235
zuo dao 	做到	c=4 d=0.942889 t=7235
zuo de 	做的	c=3 d=0.202131 t=7235
zuo hao 	做好	c=1 d=0.873716 t=7235
zuo le 	做了	c=1 d=0.00494193 t=7235
zuo na ge 	做那個	c=1 d=0.0422141 t=7235
zuo qi 	做起	c=1 d=0.12938 t=7235
zuo shen 	作甚	c=1 d=0.0497871 t=7235
zuo shen me 	做什麼	c=1 d=0.0617291 t=7235
zuo tian 	昨天	c=4 d=1.45228 t=7235
zuo wei 	作爲	c=1 d=0.0471227 t=7235
zuo xie shen me 	做些什麼	c=1 d=0.729789 t=7235
zuo yong 	作用	c=1 d=0.416862 t=7235
